Mon Sep 28 11:09:13 2015
TSI composite: Average of PMOD+TIM and ACRIM+TIM
  YEAR   MONTH  DAY       TSI          UNC
  1978     1     1     -99.0000     -99.0000
  1978     1     2     -99.0000     -99.0000
  1978     1     3     -99.0000     -99.0000
  1978     1     4     -99.0000     -99.0000
  1978     1     5     -99.0000     -99.0000
  1978     1     6     -99.0000     -99.0000
  1978     1     7     -99.0000     -99.0000
  1978     1     8     -99.0000     -99.0000
  1978     1     9     -99.0000     -99.0000
  1978     1    10     -99.0000     -99.0000
  1978     1    11     -99.0000     -99.0000
  1978     1    12     -99.0000     -99.0000
  1978     1    13     -99.0000     -99.0000
  1978     1    14     -99.0000     -99.0000
  1978     1    15     -99.0000     -99.0000
  1978     1    16     -99.0000     -99.0000
  1978     1    17     -99.0000     -99.0000
  1978     1    18     -99.0000     -99.0000
  1978     1    19     -99.0000     -99.0000
  1978     1    20     -99.0000     -99.0000
  1978     1    21     -99.0000     -99.0000
  1978     1    22     -99.0000     -99.0000
  1978     1    23     -99.0000     -99.0000
  1978     1    24     -99.0000     -99.0000
  1978     1    25     -99.0000     -99.0000
  1978     1    26     -99.0000     -99.0000
  1978     1    27     -99.0000     -99.0000
  1978     1    28     -99.0000     -99.0000
  1978     1    29     -99.0000     -99.0000
  1978     1    30     -99.0000     -99.0000
  1978     1    31     -99.0000     -99.0000
  1978     2     1     -99.0000     -99.0000
  1978     2     2     -99.0000     -99.0000
  1978     2     3     -99.0000     -99.0000
  1978     2     4     -99.0000     -99.0000
  1978     2     5     -99.0000     -99.0000
  1978     2     6     -99.0000     -99.0000
  1978     2     7     -99.0000     -99.0000
  1978     2     8     -99.0000     -99.0000
  1978     2     9     -99.0000     -99.0000
  1978     2    10     -99.0000     -99.0000
  1978     2    11     -99.0000     -99.0000
  1978     2    12     -99.0000     -99.0000
  1978     2    13     -99.0000     -99.0000
  1978     2    14     -99.0000     -99.0000
  1978     2    15     -99.0000     -99.0000
  1978     2    16     -99.0000     -99.0000
  1978     2    17     -99.0000     -99.0000
  1978     2    18     -99.0000     -99.0000
  1978     2    19     -99.0000     -99.0000
  1978     2    20     -99.0000     -99.0000
  1978     2    21     -99.0000     -99.0000
  1978     2    22     -99.0000     -99.0000
  1978     2    23     -99.0000     -99.0000
  1978     2    24     -99.0000     -99.0000
  1978     2    25     -99.0000     -99.0000
  1978     2    26     -99.0000     -99.0000
  1978     2    27     -99.0000     -99.0000
  1978     2    28     -99.0000     -99.0000
  1978     3     1     -99.0000     -99.0000
  1978     3     2     -99.0000     -99.0000
  1978     3     3     -99.0000     -99.0000
  1978     3     4     -99.0000     -99.0000
  1978     3     5     -99.0000     -99.0000
  1978     3     6     -99.0000     -99.0000
  1978     3     7     -99.0000     -99.0000
  1978     3     8     -99.0000     -99.0000
  1978     3     9     -99.0000     -99.0000
  1978     3    10     -99.0000     -99.0000
  1978     3    11     -99.0000     -99.0000
  1978     3    12     -99.0000     -99.0000
  1978     3    13     -99.0000     -99.0000
  1978     3    14     -99.0000     -99.0000
  1978     3    15     -99.0000     -99.0000
  1978     3    16     -99.0000     -99.0000
  1978     3    17     -99.0000     -99.0000
  1978     3    18     -99.0000     -99.0000
  1978     3    19     -99.0000     -99.0000
  1978     3    20     -99.0000     -99.0000
  1978     3    21     -99.0000     -99.0000
  1978     3    22     -99.0000     -99.0000
  1978     3    23     -99.0000     -99.0000
  1978     3    24     -99.0000     -99.0000
  1978     3    25     -99.0000     -99.0000
  1978     3    26     -99.0000     -99.0000
  1978     3    27     -99.0000     -99.0000
  1978     3    28     -99.0000     -99.0000
  1978     3    29     -99.0000     -99.0000
  1978     3    30     -99.0000     -99.0000
  1978     3    31     -99.0000     -99.0000
  1978     4     1     -99.0000     -99.0000
  1978     4     2     -99.0000     -99.0000
  1978     4     3     -99.0000     -99.0000
  1978     4     4     -99.0000     -99.0000
  1978     4     5     -99.0000     -99.0000
  1978     4     6     -99.0000     -99.0000
  1978     4     7     -99.0000     -99.0000
  1978     4     8     -99.0000     -99.0000
  1978     4     9     -99.0000     -99.0000
  1978     4    10     -99.0000     -99.0000
  1978     4    11     -99.0000     -99.0000
  1978     4    12     -99.0000     -99.0000
  1978     4    13     -99.0000     -99.0000
  1978     4    14     -99.0000     -99.0000
  1978     4    15     -99.0000     -99.0000
  1978     4    16     -99.0000     -99.0000
  1978     4    17     -99.0000     -99.0000
  1978     4    18     -99.0000     -99.0000
  1978     4    19     -99.0000     -99.0000
  1978     4    20     -99.0000     -99.0000
  1978     4    21     -99.0000     -99.0000
  1978     4    22     -99.0000     -99.0000
  1978     4    23     -99.0000     -99.0000
  1978     4    24     -99.0000     -99.0000
  1978     4    25     -99.0000     -99.0000
  1978     4    26     -99.0000     -99.0000
  1978     4    27     -99.0000     -99.0000
  1978     4    28     -99.0000     -99.0000
  1978     4    29     -99.0000     -99.0000
  1978     4    30     -99.0000     -99.0000
  1978     5     1     -99.0000     -99.0000
  1978     5     2     -99.0000     -99.0000
  1978     5     3     -99.0000     -99.0000
  1978     5     4     -99.0000     -99.0000
  1978     5     5     -99.0000     -99.0000
  1978     5     6     -99.0000     -99.0000
  1978     5     7     -99.0000     -99.0000
  1978     5     8     -99.0000     -99.0000
  1978     5     9     -99.0000     -99.0000
  1978     5    10     -99.0000     -99.0000
  1978     5    11     -99.0000     -99.0000
  1978     5    12     -99.0000     -99.0000
  1978     5    13     -99.0000     -99.0000
  1978     5    14     -99.0000     -99.0000
  1978     5    15     -99.0000     -99.0000
  1978     5    16     -99.0000     -99.0000
  1978     5    17     -99.0000     -99.0000
  1978     5    18     -99.0000     -99.0000
  1978     5    19     -99.0000     -99.0000
  1978     5    20     -99.0000     -99.0000
  1978     5    21     -99.0000     -99.0000
  1978     5    22     -99.0000     -99.0000
  1978     5    23     -99.0000     -99.0000
  1978     5    24     -99.0000     -99.0000
  1978     5    25     -99.0000     -99.0000
  1978     5    26     -99.0000     -99.0000
  1978     5    27     -99.0000     -99.0000
  1978     5    28     -99.0000     -99.0000
  1978     5    29     -99.0000     -99.0000
  1978     5    30     -99.0000     -99.0000
  1978     5    31     -99.0000     -99.0000
  1978     6     1     -99.0000     -99.0000
  1978     6     2     -99.0000     -99.0000
  1978     6     3     -99.0000     -99.0000
  1978     6     4     -99.0000     -99.0000
  1978     6     5     -99.0000     -99.0000
  1978     6     6     -99.0000     -99.0000
  1978     6     7     -99.0000     -99.0000
  1978     6     8     -99.0000     -99.0000
  1978     6     9     -99.0000     -99.0000
  1978     6    10     -99.0000     -99.0000
  1978     6    11     -99.0000     -99.0000
  1978     6    12     -99.0000     -99.0000
  1978     6    13     -99.0000     -99.0000
  1978     6    14     -99.0000     -99.0000
  1978     6    15     -99.0000     -99.0000
  1978     6    16     -99.0000     -99.0000
  1978     6    17     -99.0000     -99.0000
  1978     6    18     -99.0000     -99.0000
  1978     6    19     -99.0000     -99.0000
  1978     6    20     -99.0000     -99.0000
  1978     6    21     -99.0000     -99.0000
  1978     6    22     -99.0000     -99.0000
  1978     6    23     -99.0000     -99.0000
  1978     6    24     -99.0000     -99.0000
  1978     6    25     -99.0000     -99.0000
  1978     6    26     -99.0000     -99.0000
  1978     6    27     -99.0000     -99.0000
  1978     6    28     -99.0000     -99.0000
  1978     6    29     -99.0000     -99.0000
  1978     6    30     -99.0000     -99.0000
  1978     7     1     -99.0000     -99.0000
  1978     7     2     -99.0000     -99.0000
  1978     7     3     -99.0000     -99.0000
  1978     7     4     -99.0000     -99.0000
  1978     7     5     -99.0000     -99.0000
  1978     7     6     -99.0000     -99.0000
  1978     7     7     -99.0000     -99.0000
  1978     7     8     -99.0000     -99.0000
  1978     7     9     -99.0000     -99.0000
  1978     7    10     -99.0000     -99.0000
  1978     7    11     -99.0000     -99.0000
  1978     7    12     -99.0000     -99.0000
  1978     7    13     -99.0000     -99.0000
  1978     7    14     -99.0000     -99.0000
  1978     7    15     -99.0000     -99.0000
  1978     7    16     -99.0000     -99.0000
  1978     7    17     -99.0000     -99.0000
  1978     7    18     -99.0000     -99.0000
  1978     7    19     -99.0000     -99.0000
  1978     7    20     -99.0000     -99.0000
  1978     7    21     -99.0000     -99.0000
  1978     7    22     -99.0000     -99.0000
  1978     7    23     -99.0000     -99.0000
  1978     7    24     -99.0000     -99.0000
  1978     7    25     -99.0000     -99.0000
  1978     7    26     -99.0000     -99.0000
  1978     7    27     -99.0000     -99.0000
  1978     7    28     -99.0000     -99.0000
  1978     7    29     -99.0000     -99.0000
  1978     7    30     -99.0000     -99.0000
  1978     7    31     -99.0000     -99.0000
  1978     8     1     -99.0000     -99.0000
  1978     8     2     -99.0000     -99.0000
  1978     8     3     -99.0000     -99.0000
  1978     8     4     -99.0000     -99.0000
  1978     8     5     -99.0000     -99.0000
  1978     8     6     -99.0000     -99.0000
  1978     8     7     -99.0000     -99.0000
  1978     8     8     -99.0000     -99.0000
  1978     8     9     -99.0000     -99.0000
  1978     8    10     -99.0000     -99.0000
  1978     8    11     -99.0000     -99.0000
  1978     8    12     -99.0000     -99.0000
  1978     8    13     -99.0000     -99.0000
  1978     8    14     -99.0000     -99.0000
  1978     8    15     -99.0000     -99.0000
  1978     8    16     -99.0000     -99.0000
  1978     8    17     -99.0000     -99.0000
  1978     8    18     -99.0000     -99.0000
  1978     8    19     -99.0000     -99.0000
  1978     8    20     -99.0000     -99.0000
  1978     8    21     -99.0000     -99.0000
  1978     8    22     -99.0000     -99.0000
  1978     8    23     -99.0000     -99.0000
  1978     8    24     -99.0000     -99.0000
  1978     8    25     -99.0000     -99.0000
  1978     8    26     -99.0000     -99.0000
  1978     8    27     -99.0000     -99.0000
  1978     8    28     -99.0000     -99.0000
  1978     8    29     -99.0000     -99.0000
  1978     8    30     -99.0000     -99.0000
  1978     8    31     -99.0000     -99.0000
  1978     9     1     -99.0000     -99.0000
  1978     9     2     -99.0000     -99.0000
  1978     9     3     -99.0000     -99.0000
  1978     9     4     -99.0000     -99.0000
  1978     9     5     -99.0000     -99.0000
  1978     9     6     -99.0000     -99.0000
  1978     9     7     -99.0000     -99.0000
  1978     9     8     -99.0000     -99.0000
  1978     9     9     -99.0000     -99.0000
  1978     9    10     -99.0000     -99.0000
  1978     9    11     -99.0000     -99.0000
  1978     9    12     -99.0000     -99.0000
  1978     9    13     -99.0000     -99.0000
  1978     9    14     -99.0000     -99.0000
  1978     9    15     -99.0000     -99.0000
  1978     9    16     -99.0000     -99.0000
  1978     9    17     -99.0000     -99.0000
  1978     9    18     -99.0000     -99.0000
  1978     9    19     -99.0000     -99.0000
  1978     9    20     -99.0000     -99.0000
  1978     9    21     -99.0000     -99.0000
  1978     9    22     -99.0000     -99.0000
  1978     9    23     -99.0000     -99.0000
  1978     9    24     -99.0000     -99.0000
  1978     9    25     -99.0000     -99.0000
  1978     9    26     -99.0000     -99.0000
  1978     9    27     -99.0000     -99.0000
  1978     9    28     -99.0000     -99.0000
  1978     9    29     -99.0000     -99.0000
  1978     9    30     -99.0000     -99.0000
  1978    10     1     -99.0000     -99.0000
  1978    10     2     -99.0000     -99.0000
  1978    10     3     -99.0000     -99.0000
  1978    10     4     -99.0000     -99.0000
  1978    10     5     -99.0000     -99.0000
  1978    10     6     -99.0000     -99.0000
  1978    10     7     -99.0000     -99.0000
  1978    10     8     -99.0000     -99.0000
  1978    10     9     -99.0000     -99.0000
  1978    10    10     -99.0000     -99.0000
  1978    10    11     -99.0000     -99.0000
  1978    10    12     -99.0000     -99.0000
  1978    10    13     -99.0000     -99.0000
  1978    10    14     -99.0000     -99.0000
  1978    10    15     -99.0000     -99.0000
  1978    10    16     -99.0000     -99.0000
  1978    10    17     -99.0000     -99.0000
  1978    10    18     -99.0000     -99.0000
  1978    10    19     -99.0000     -99.0000
  1978    10    20     -99.0000     -99.0000
  1978    10    21     -99.0000     -99.0000
  1978    10    22     -99.0000     -99.0000
  1978    10    23     -99.0000     -99.0000
  1978    10    24     -99.0000     -99.0000
  1978    10    25     -99.0000     -99.0000
  1978    10    26     -99.0000     -99.0000
  1978    10    27     -99.0000     -99.0000
  1978    10    28     -99.0000     -99.0000
  1978    10    29     -99.0000     -99.0000
  1978    10    30     -99.0000     -99.0000
  1978    10    31     -99.0000     -99.0000
  1978    11     1     -99.0000     -99.0000
  1978    11     2     -99.0000     -99.0000
  1978    11     3     -99.0000     -99.0000
  1978    11     4     -99.0000     -99.0000
  1978    11     5     -99.0000     -99.0000
  1978    11     6     -99.0000     -99.0000
  1978    11     7     -99.0000     -99.0000
  1978    11     8     -99.0000     -99.0000
  1978    11     9     -99.0000     -99.0000
  1978    11    10     -99.0000     -99.0000
  1978    11    11     -99.0000     -99.0000
  1978    11    12     -99.0000     -99.0000
  1978    11    13     -99.0000     -99.0000
  1978    11    14     -99.0000     -99.0000
  1978    11    15     -99.0000     -99.0000
  1978    11    16     -99.0000     -99.0000
  1978    11    17    1361.1193       0.6643
  1978    11    18    1360.8809       0.5568
  1978    11    19     -99.0000     -99.0000
  1978    11    20     -99.0000     -99.0000
  1978    11    21    1361.6101       0.5553
  1978    11    22    1361.6611       0.5151
  1978    11    23     -99.0000     -99.0000
  1978    11    24    1361.5710       0.6333
  1978    11    25    1361.6946       0.6398
  1978    11    26    1361.9727       0.5441
  1978    11    27     -99.0000     -99.0000
  1978    11    28     -99.0000     -99.0000
  1978    11    29    1361.6121       0.5104
  1978    11    30    1361.8015       0.5526
  1978    12     1     -99.0000     -99.0000
  1978    12     2     -99.0000     -99.0000
  1978    12     3    1361.4410       0.6605
  1978    12     4    1361.4485       0.7185
  1978    12     5     -99.0000     -99.0000
  1978    12     6     -99.0000     -99.0000
  1978    12     7    1361.8542       0.5283
  1978    12     8    1362.0754       0.7179
  1978    12     9     -99.0000     -99.0000
  1978    12    10     -99.0000     -99.0000
  1978    12    11    1360.0828       0.8969
  1978    12    12    1360.0417       0.9099
  1978    12    13     -99.0000     -99.0000
  1978    12    14     -99.0000     -99.0000
  1978    12    15    1360.4698       0.5930
  1978    12    16    1361.2227       0.5703
  1978    12    17     -99.0000     -99.0000
  1978    12    18    1361.2253       1.0817
  1978    12    19    1361.2412       0.6639
  1978    12    20    1361.5162       0.7815
  1978    12    21     -99.0000     -99.0000
  1978    12    22     -99.0000     -99.0000
  1978    12    23    1361.3767       0.5565
  1978    12    24    1361.8021       0.7480
  1978    12    25     -99.0000     -99.0000
  1978    12    26     -99.0000     -99.0000
  1978    12    27    1361.9828       0.6797
  1978    12    28    1362.1799       0.8376
  1978    12    29     -99.0000     -99.0000
  1978    12    30     -99.0000     -99.0000
  1978    12    31    1361.3022       0.8459
  1979     1     1    1361.4744       0.8515
  1979     1     2     -99.0000     -99.0000
  1979     1     3     -99.0000     -99.0000
  1979     1     4    1361.7568       0.5057
  1979     1     5    1362.2142       0.8689
  1979     1     6     -99.0000     -99.0000
  1979     1     7     -99.0000     -99.0000
  1979     1     8    1362.1538       0.7797
  1979     1     9    1362.1494       1.0739
  1979     1    10     -99.0000     -99.0000
  1979     1    11     -99.0000     -99.0000
  1979     1    12    1361.9871       0.5352
  1979     1    13    1362.3794       0.9468
  1979     1    14     -99.0000     -99.0000
  1979     1    15     -99.0000     -99.0000
  1979     1    16    1361.9812       0.7841
  1979     1    17    1362.2780       0.8519
  1979     1    18     -99.0000     -99.0000
  1979     1    19     -99.0000     -99.0000
  1979     1    20    1361.7495       0.7446
  1979     1    21    1361.8245       1.1557
  1979     1    22     -99.0000     -99.0000
  1979     1    23     -99.0000     -99.0000
  1979     1    24     -99.0000     -99.0000
  1979     1    25     -99.0000     -99.0000
  1979     1    26     -99.0000     -99.0000
  1979     1    27     -99.0000     -99.0000
  1979     1    28     -99.0000     -99.0000
  1979     1    29     -99.0000     -99.0000
  1979     1    30     -99.0000     -99.0000
  1979     1    31     -99.0000     -99.0000
  1979     2     1     -99.0000     -99.0000
  1979     2     2     -99.0000     -99.0000
  1979     2     3     -99.0000     -99.0000
  1979     2     4     -99.0000     -99.0000
  1979     2     5     -99.0000     -99.0000
  1979     2     6     -99.0000     -99.0000
  1979     2     7     -99.0000     -99.0000
  1979     2     8     -99.0000     -99.0000
  1979     2     9    1362.4473       0.8603
  1979     2    10    1362.4011       1.1681
  1979     2    11     -99.0000     -99.0000
  1979     2    12     -99.0000     -99.0000
  1979     2    13    1362.2617       0.6064
  1979     2    14    1362.6018       1.0328
  1979     2    15     -99.0000     -99.0000
  1979     2    16     -99.0000     -99.0000
  1979     2    17    1361.6708       0.9355
  1979     2    18    1361.4893       1.3414
  1979     2    19     -99.0000     -99.0000
  1979     2    20     -99.0000     -99.0000
  1979     2    21    1361.3372       0.6054
  1979     2    22    1362.0583       0.7724
  1979     2    23     -99.0000     -99.0000
  1979     2    24     -99.0000     -99.0000
  1979     2    25     -99.0000     -99.0000
  1979     2    26     -99.0000     -99.0000
  1979     2    27     -99.0000     -99.0000
  1979     2    28     -99.0000     -99.0000
  1979     3     1    1362.4891       0.7716
  1979     3     2    1362.7578       0.9330
  1979     3     3     -99.0000     -99.0000
  1979     3     4     -99.0000     -99.0000
  1979     3     5    1362.7565       0.6632
  1979     3     6    1363.0188       0.9991
  1979     3     7     -99.0000     -99.0000
  1979     3     8     -99.0000     -99.0000
  1979     3     9    1362.3864       0.7996
  1979     3    10    1362.6694       0.8997
  1979     3    11     -99.0000     -99.0000
  1979     3    12     -99.0000     -99.0000
  1979     3    13    1362.9905       0.6722
  1979     3    14    1363.2146       0.9903
  1979     3    15     -99.0000     -99.0000
  1979     3    16     -99.0000     -99.0000
  1979     3    17    1362.6824       0.8682
  1979     3    18    1362.7542       1.0021
  1979     3    19     -99.0000     -99.0000
  1979     3    20     -99.0000     -99.0000
  1979     3    21    1362.4014       0.8875
  1979     3    22    1362.5327       0.9522
  1979     3    23     -99.0000     -99.0000
  1979     3    24     -99.0000     -99.0000
  1979     3    25    1362.5013       0.8062
  1979     3    26    1362.6290       1.0056
  1979     3    27     -99.0000     -99.0000
  1979     3    28     -99.0000     -99.0000
  1979     3    29    1362.7802       0.7329
  1979     3    30    1362.9386       0.9952
  1979     3    31     -99.0000     -99.0000
  1979     4     1     -99.0000     -99.0000
  1979     4     2     -99.0000     -99.0000
  1979     4     3     -99.0000     -99.0000
  1979     4     4     -99.0000     -99.0000
  1979     4     5     -99.0000     -99.0000
  1979     4     6     -99.0000     -99.0000
  1979     4     7     -99.0000     -99.0000
  1979     4     8     -99.0000     -99.0000
  1979     4     9     -99.0000     -99.0000
  1979     4    10     -99.0000     -99.0000
  1979     4    11    1362.0551       0.8505
  1979     4    12     -99.0000     -99.0000
  1979     4    13     -99.0000     -99.0000
  1979     4    14     -99.0000     -99.0000
  1979     4    15    1362.1089       0.9648
  1979     4    16    1362.1149       0.9777
  1979     4    17    1362.1492       0.9339
  1979     4    18    1362.2850       0.8634
  1979     4    19    1362.5197       0.8065
  1979     4    20     -99.0000     -99.0000
  1979     4    21     -99.0000     -99.0000
  1979     4    22     -99.0000     -99.0000
  1979     4    23    1362.5500       1.0659
  1979     4    24     -99.0000     -99.0000
  1979     4    25     -99.0000     -99.0000
  1979     4    26    1362.3125       0.9764
  1979     4    27    1362.2068       1.0164
  1979     4    28    1362.1753       0.9172
  1979     4    29    1362.1732       0.9752
  1979     4    30     -99.0000     -99.0000
  1979     5     1     -99.0000     -99.0000
  1979     5     2     -99.0000     -99.0000
  1979     5     3     -99.0000     -99.0000
  1979     5     4    1362.3250       0.7769
  1979     5     5    1362.6111       0.7712
  1979     5     6     -99.0000     -99.0000
  1979     5     7     -99.0000     -99.0000
  1979     5     8    1362.5986       0.8959
  1979     5     9    1362.4401       1.0637
  1979     5    10     -99.0000     -99.0000
  1979     5    11     -99.0000     -99.0000
  1979     5    12     -99.0000     -99.0000
  1979     5    13     -99.0000     -99.0000
  1979     5    14    1361.9261       0.7644
  1979     5    15    1362.0977       0.9107
  1979     5    16     -99.0000     -99.0000
  1979     5    17     -99.0000     -99.0000
  1979     5    18     -99.0000     -99.0000
  1979     5    19     -99.0000     -99.0000
  1979     5    20    1362.5868       0.8142
  1979     5    21    1362.6174       0.9048
  1979     5    22     -99.0000     -99.0000
  1979     5    23     -99.0000     -99.0000
  1979     5    24    1362.4481       0.6910
  1979     5    25    1362.7185       0.7760
  1979     5    26     -99.0000     -99.0000
  1979     5    27     -99.0000     -99.0000
  1979     5    28    1362.6819       0.7377
  1979     5    29    1362.7642       0.8798
  1979     5    30     -99.0000     -99.0000
  1979     5    31    1362.3052       0.7217
  1979     6     1    1362.3883       0.9285
  1979     6     2    1361.9292       1.2754
  1979     6     3     -99.0000     -99.0000
  1979     6     4     -99.0000     -99.0000
  1979     6     5    1361.1238       0.7160
  1979     6     6    1361.1296       0.6539
  1979     6     7     -99.0000     -99.0000
  1979     6     8     -99.0000     -99.0000
  1979     6     9    1361.2327       0.6912
  1979     6    10    1361.0347       0.8519
  1979     6    11     -99.0000     -99.0000
  1979     6    12     -99.0000     -99.0000
  1979     6    13    1361.0658       0.5347
  1979     6    14    1361.4456       0.5217
  1979     6    15     -99.0000     -99.0000
  1979     6    16     -99.0000     -99.0000
  1979     6    17    1361.8174       0.5178
  1979     6    18    1362.0037       0.5186
  1979     6    19     -99.0000     -99.0000
  1979     6    20     -99.0000     -99.0000
  1979     6    21    1362.1360       0.5108
  1979     6    22    1362.3114       0.5006
  1979     6    23     -99.0000     -99.0000
  1979     6    24     -99.0000     -99.0000
  1979     6    25    1362.1534       0.5098
  1979     6    26    1362.3516       0.5396
  1979     6    27     -99.0000     -99.0000
  1979     6    28    1362.3859       0.6038
  1979     6    29    1362.3564       0.5490
  1979     6    30    1362.4052       0.5190
  1979     7     1     -99.0000     -99.0000
  1979     7     2     -99.0000     -99.0000
  1979     7     3    1361.7095       0.5789
  1979     7     4    1361.7150       0.6017
  1979     7     5     -99.0000     -99.0000
  1979     7     6     -99.0000     -99.0000
  1979     7     7    1361.7422       0.5005
  1979     7     8    1361.9146       0.5139
  1979     7     9     -99.0000     -99.0000
  1979     7    10    1361.7998       0.5448
  1979     7    11    1361.9471       0.5465
  1979     7    12    1362.1372       0.5309
  1979     7    13     -99.0000     -99.0000
  1979     7    14     -99.0000     -99.0000
  1979     7    15    1362.5216       0.7859
  1979     7    16    1362.4609       0.8279
  1979     7    17     -99.0000     -99.0000
  1979     7    18     -99.0000     -99.0000
  1979     7    19    1362.2600       0.7856
  1979     7    20    1362.2087       0.8370
  1979     7    21     -99.0000     -99.0000
  1979     7    22     -99.0000     -99.0000
  1979     7    23    1362.1624       0.6403
  1979     7    24    1362.3531       0.7206
  1979     7    25     -99.0000     -99.0000
  1979     7    26    1362.3198       0.8286
  1979     7    27    1362.4843       0.5521
  1979     7    28    1362.6565       0.7632
  1979     7    29     -99.0000     -99.0000
  1979     7    30     -99.0000     -99.0000
  1979     7    31    1362.5582       0.6744
  1979     8     1    1362.6201       0.7433
  1979     8     2     -99.0000     -99.0000
  1979     8     3     -99.0000     -99.0000
  1979     8     4    1362.3352       0.7666
  1979     8     5    1362.3871       0.6866
  1979     8     6     -99.0000     -99.0000
  1979     8     7     -99.0000     -99.0000
  1979     8     8    1362.2081       0.7628
  1979     8     9    1362.2646       0.6876
  1979     8    10     -99.0000     -99.0000
  1979     8    11    1361.8252       1.0616
  1979     8    12    1361.5774       0.7673
  1979     8    13    1361.6565       0.7255
  1979     8    14     -99.0000     -99.0000
  1979     8    15     -99.0000     -99.0000
  1979     8    16    1361.2861       0.9089
  1979     8    17    1361.1637       0.8256
  1979     8    18     -99.0000     -99.0000
  1979     8    19     -99.0000     -99.0000
  1979     8    20    1360.7324       0.7988
  1979     8    21    1360.6023       0.9849
  1979     8    22     -99.0000     -99.0000
  1979     8    23    1360.3152       0.8608
  1979     8    24    1360.6436       0.5137
  1979     8    25    1360.7905       0.9557
  1979     8    26     -99.0000     -99.0000
  1979     8    27     -99.0000     -99.0000
  1979     8    28    1360.7637       0.5339
  1979     8    29    1361.6296       0.8087
  1979     8    30     -99.0000     -99.0000
  1979     8    31     -99.0000     -99.0000
  1979     9     1    1361.7786       0.8839
  1979     9     2    1361.3145       1.0770
  1979     9     3     -99.0000     -99.0000
  1979     9     4     -99.0000     -99.0000
  1979     9     5    1360.4543       0.8245
  1979     9     6    1360.4514       0.8181
  1979     9     7     -99.0000     -99.0000
  1979     9     8    1361.3501       0.7607
  1979     9     9    1361.8110       0.7094
  1979     9    10    1362.1927       0.7220
  1979     9    11     -99.0000     -99.0000
  1979     9    12     -99.0000     -99.0000
  1979     9    13    1362.0840       0.7093
  1979     9    14    1362.0604       0.7141
  1979     9    15     -99.0000     -99.0000
  1979     9    16     -99.0000     -99.0000
  1979     9    17    1362.2150       0.5596
  1979     9    18    1362.3389       0.6694
  1979     9    19     -99.0000     -99.0000
  1979     9    20     -99.0000     -99.0000
  1979     9    21    1361.8047       0.7643
  1979     9    22    1361.7023       0.7544
  1979     9    23     -99.0000     -99.0000
  1979     9    24     -99.0000     -99.0000
  1979     9    25    1361.7854       0.5497
  1979     9    26    1361.8954       0.7202
  1979     9    27     -99.0000     -99.0000
  1979     9    28     -99.0000     -99.0000
  1979     9    29    1360.9221       0.8989
  1979     9    30    1360.9170       0.6237
  1979    10     1     -99.0000     -99.0000
  1979    10     2     -99.0000     -99.0000
  1979    10     3    1361.7665       0.6528
  1979    10     4    1361.9929       0.5080
  1979    10     5     -99.0000     -99.0000
  1979    10     6     -99.0000     -99.0000
  1979    10     7    1361.4285       0.8133
  1979    10     8    1361.2847       0.7515
  1979    10     9     -99.0000     -99.0000
  1979    10    10     -99.0000     -99.0000
  1979    10    11    1361.2874       0.6271
  1979    10    12    1361.5344       0.5296
  1979    10    13     -99.0000     -99.0000
  1979    10    14     -99.0000     -99.0000
  1979    10    15    1362.0464       0.5411
  1979    10    16    1362.0017       0.7917
  1979    10    17     -99.0000     -99.0000
  1979    10    18     -99.0000     -99.0000
  1979    10    19    1361.5635       0.5180
  1979    10    20    1361.8326       0.5774
  1979    10    21     -99.0000     -99.0000
  1979    10    22     -99.0000     -99.0000
  1979    10    23    1362.3579       0.5364
  1979    10    24    1362.4351       0.6761
  1979    10    25     -99.0000     -99.0000
  1979    10    26     -99.0000     -99.0000
  1979    10    27    1361.8503       0.7748
  1979    10    28    1361.8049       0.5771
  1979    10    29     -99.0000     -99.0000
  1979    10    30     -99.0000     -99.0000
  1979    10    31    1361.6691       0.7410
  1979    11     1    1361.8157       0.5739
  1979    11     2     -99.0000     -99.0000
  1979    11     3     -99.0000     -99.0000
  1979    11     4    1361.7504       0.5007
  1979    11     5    1361.9148       0.5980
  1979    11     6     -99.0000     -99.0000
  1979    11     7     -99.0000     -99.0000
  1979    11     8    1360.4436       0.9941
  1979    11     9    1360.2947       0.6288
  1979    11    10     -99.0000     -99.0000
  1979    11    11     -99.0000     -99.0000
  1979    11    12    1360.9039       0.5245
  1979    11    13    1361.2417       0.5140
  1979    11    14     -99.0000     -99.0000
  1979    11    15     -99.0000     -99.0000
  1979    11    16    1362.3269       0.6645
  1979    11    17    1362.5942       0.5356
  1979    11    18     -99.0000     -99.0000
  1979    11    19     -99.0000     -99.0000
  1979    11    20    1362.3899       0.5250
  1979    11    21    1362.4327       0.5756
  1979    11    22     -99.0000     -99.0000
  1979    11    23     -99.0000     -99.0000
  1979    11    24    1361.7839       0.6541
  1979    11    25    1361.9460       0.5920
  1979    11    26     -99.0000     -99.0000
  1979    11    27     -99.0000     -99.0000
  1979    11    28    1362.3385       0.5575
  1979    11    29    1362.3760       0.5388
  1979    11    30     -99.0000     -99.0000
  1979    12     1     -99.0000     -99.0000
  1979    12     2    1362.0251       0.5530
  1979    12     3    1361.9641       0.6703
  1979    12     4     -99.0000     -99.0000
  1979    12     5     -99.0000     -99.0000
  1979    12     6     -99.0000     -99.0000
